0,IMG_ID,2,3,4,5,6,7,8,9,10,11,LON,LAT,14,15,16,17,18,19,20,21,22,23,24
49052,8529932133.jpg,a68cfc25f3c571d23ae67c116718ae,93778336@N08,Joe+Novella,38:34.0,1362476442,,nicaragua+18+road+between+rama+%26managua,,,,-86.267223,12.150728,12,http://www.flickr.com/photos/93778336@N08/8529932133/,http://farm9.staticflickr.com/8112/8529932133_b06bebbab0.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,8112,9,b06bebbab0,6f1ca4dffb,jpg,0
49066,6174447591.jpg,409a89136b2ea5afbe3072e089e6a1cd,34879782@N00,PappyDiablo,11:49.0,1316775856,PENTAX+K-7,IMG17812.jpg,Journ%C3%A9e+Centre+Equestre+Findez+69+Francheville+-+02+Juillet+2011,,,4.734613,45.731344,16,http://www.flickr.com/photos/34879782@N00/6174447591/,http://farm7.staticflickr.com/6180/6174447591_fba0b70f72.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,6180,7,fba0b70f72,03d48024bc,jpg,0
49092,4671759963.jpg,721d9760e9725e59d3aa7a7fd1545cf,51963363@N00,Bj%C3%B8rnS,46:53.0,1275759409,Canon+PowerShot+G9,IMG_6767,,"grorud,norway,oslo,steinbruvann,water",,10.883717,59.974525,14,http://www.flickr.com/photos/51963363@N00/4671759963/,http://farm5.staticflickr.com/4006/4671759963_983007c920.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,4006,5,983007c920,f99e686bc9,jpg,0
49097,3889583810.jpg,5540fc1ce7d0a4edadef3ff1aa63555f,66969128@N00,alirjd,05:00.0,1252147527,SONY+DSC-H10,DSC02692,,"arizona,pima+air+and+space+museum,tucson",,-110.865608,32.14151,12,http://www.flickr.com/photos/66969128@N00/3889583810/,http://farm3.staticflickr.com/2625/3889583810_13f1af395d.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,2625,3,13f1af395d,bec2285c6e,jpg,0
49100,4524815629.jpg,471063597afa1c78f29ef2787f25a18d,33861181@N04,Martin+Krolikowski,21:09.0,1271404297,Panasonic+DMC-FX55,P1130797,,"frankfurt,luminale",,8.678008,50.114964,15,http://www.flickr.com/photos/33861181@N04/4524815629/,http://farm5.staticflickr.com/4001/4524815629_303eaaf250.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,4001,5,303eaaf250,51e64ff391,jpg,0
49117,491480142.jpg,9286e27926de46c2d9362a6c2e2f556,71497750@N00,zranwim,13:54.0,1178732967,EASTMAN+KODAK+COMPANY+KODAK+CX7430+ZOOM+DIGITAL+CAMERA,100+3010,,"cancun,mexico,randolph,wimberly,zachary,zachary+wimberly",,-86.768646,21.104359,9,http://www.flickr.com/photos/71497750@N00/491480142/,http://farm1.staticflickr.com/220/491480142_2c3200d25b.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,220,1,2c3200d25b,d9d1e4694b,jpg,0
49122,8687823797.jpg,715bdb213f120cd82e838dafc60411d,35558720@N03,Martin+Gillet,01:37.0,1367148354,NIKON+CORPORATION+NIKON+D90,DSC_6740,,"collaborate,community,engage,geek,geeks,inside,knowledge,mel,melbourne,network,peer,peers,sap,scn,sdn,share,sit,sitmel,track,tribe",,144.960168,-37.823471,16,http://www.flickr.com/photos/35558720@N03/8687823797/,http://farm8.staticflickr.com/7044/8687823797_e1b915b7de.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,7044,8,e1b915b7de,d6295daa4d,jpg,0
49145,2171184435.jpg,ebcfab994d6e0c05b2746a4f440ded8,8013638@N03,Corina%26Bogi,37:59.0,1199627392,Canon+EOS+30D,Anul+nou+ne-a+aduc+coca+cola+ecologica%21,Det+nye+%C3%A5r+kom+med+%C3%B8kologisk+coca+cola%21+%3B%29,"2007-2008,jul,nyt%C3%A5r",,9.936704,57.059896,16,http://www.flickr.com/photos/8013638@N03/2171184435/,http://farm3.staticflickr.com/2106/2171184435_1aa9bd6f2f.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,2106,3,1aa9bd6f2f,ba052cb288,jpg,0
49149,5008427375.jpg,56db52bddba4485e218dd3dc8f9fcba,68455704@N00,LeeWilshire,11:19.0,1285002815,OLYMPUS+IMAGING+CORP.+u700%2CS700,090219+-+Prague+Holiday+80,Olympus+digital+camera,"cze,czech+republic,hlavn%C3%AD+m%C3%ACsto+praha,praha,snow",,14.419208,50.065186,16,http://www.flickr.com/photos/68455704@N00/5008427375/,http://farm5.staticflickr.com/4124/5008427375_3f1f8669f0.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,4124,5,3f1f8669f0,fe9ffb19fc,jpg,0
49155,8232107945.jpg,1e8335d09467708aa5374413fe3577f0,88490015@N04,gileza,06:11.0,1354298715,NIKON+CORPORATION+NIKON+D70,sport+cascade+2,,,,6.106252,45.106969,13,http://www.flickr.com/photos/88490015@N04/8232107945/,http://farm9.staticflickr.com/8350/8232107945_bcd10604ed.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,8350,9,bcd10604ed,49b32e2b5b,jpg,0
49157,7674662184.jpg,e1aa25979ced2cee6b8f27fac3ab7713,42872607@N00,mirsasha,48:57.0,1343627794,Canon+EOS+7D,Rafael+Nadal,,"2012,atp+tour,bnp+baribas+open,california,canon+70-200mm+2.8+l+is,canon+7d,indian+wells,march,rafael+nadal,tennis,united+states",,-116.305239,33.723941,16,http://www.flickr.com/photos/42872607@N00/7674662184/,http://farm8.staticflickr.com/7120/7674662184_7a29211a2a.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,7120,8,7a29211a2a,78b997db41,jpg,0
49167,2601024295.jpg,fdef9776b8e2ab6b6b7882726b19a,23004521@N02,rafeejewell,13:23.0,1214165603,,SECOND+LIFE+BURNING+MAN,BOOM%21+and+the+Solstice+party+began+with+several+dj%27s+starting+in+the+afternoon+on+June+21%2C+2008.+%0A%0AHappy+Clam+Island%2C+founder%2C+Thomtrance+was+at+the+helm+dj%27ing+a+surreal+goa+set+with+ominous+sounds+pulsating+prior+to+the+burn.+Promptly+at+10PM%2C+the+wickerman+started+to+burn.%0A%0ASteff+Ling+had+created+this+version+of+the+wickerman.+A+monsterous+green+wickerman+of+huge+proportions+started+burning.%0A%0AWhipped+into+a+frenzy%2C+the+crowd+came+unglued.+No+particles+were+allowed+due+to+the+inordinate+amount+of+avis+on+the++sim.%0A%0AI+saw+everyone.+I+stayed+in+one+spot+only+because+movement+became+difficult+as+the+lag+took+over+everyonel.+BURN%21%0A%0ARenewal...+at+%3Ca+href%3D%22http%3A%2F%2Fslurl.com%2Fsecondlife%2FHappy+Clam+Island%2F81%2F128%2F33%22%3EOrganica%3C%2Fa%3E...+it%27s+a+good+thing.,"american+river,american+river+whitewater,art,avatar,bay+area,builder,california,california+rafting,california+whitewater,events,fashion,friends,groups,los+angeles,music,northern+california,organica,party,rafee,rafee+jewell,rafting,raftwet+jewell,river+trips,san+francisco,second+life,solstice,southern+california,usa,virtual+world,west+coast,wet,wet+lifestyles,wet+rafting,wet+river,wet+river+trips,woot",,-122.44812,37.790251,7,http://www.flickr.com/photos/23004521@N02/2601024295/,http://farm4.staticflickr.com/3083/2601024295_30c58bcbd4.jpg,Attribution-NoDerivs License,http://creativecommons.org/licenses/by-nd/2.0/,3083,4,30c58bcbd4,8643721a4f,jpg,0
49176,4017929518.jpg,91b0e5079b51ebfc9e8d1f2ace94e71,92254987@N00,%7Ejanne,29:54.0,1255728462,OLYMPUS+IMAGING+CORP.+E-520,Goldelse,,"berlin,e520,festival,goldelse,illuminationen,janne,janusz,lights,of,olympus,siegess%C3%A4ule,ziob",,13.349761,52.514758,14,http://www.flickr.com/photos/92254987@N00/4017929518/,http://farm3.staticflickr.com/2748/4017929518_fee1d2d075.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,2748,3,fee1d2d075,6da0495d6f,jpg,0
49179,2231781786.jpg,1a9de83b966868fb1328e9ab75147265,44659692@N00,avern,27:54.0,1201734424,Canon+EOS+DIGITAL+REBEL+XT,frozen+stream,,"christmas,colorado,ice,red+rocks,snow,vernon",,-105.203876,39.665706,12,http://www.flickr.com/photos/44659692@N00/2231781786/,http://farm3.staticflickr.com/2173/2231781786_a95b1c0b9c.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,2173,3,a95b1c0b9c,e8d76f0225,jpg,0
49198,13949049321.jpg,cc9dd881e17c1079f69c5c61b3f153c1,74459232@N00,Chad+Horwedel,08:25.0,1398086751,NIKON+CORPORATION+NIKON+D7000,Mercury+Cougar,,"bourbonnais,car,classic,cougar,ford+show,illinois,merc,mercury,mercury+cougar",,-87.877138,41.145771,16,http://www.flickr.com/photos/74459232@N00/13949049321/,http://farm8.staticflickr.com/7334/13949049321_af1dd3edd0.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,7334,8,af1dd3edd0,3cef82bf60,jpg,0
49206,3104617111.jpg,65bed7fa74d3bf1c4637649b910bd5,83641200@N00,rinklefree,49:33.0,1229194296,Apple+iPhone,GWD+and+his+mess,,"daoud,iphone,mobile,phone,sam,wisam",,-121.9345,37.709,16,http://www.flickr.com/photos/83641200@N00/3104617111/,http://farm4.staticflickr.com/3246/3104617111_43b1ebd826.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,3246,4,43b1ebd826,748f9f7221,jpg,0
49234,7067550675.jpg,146580c1ee553122b1f68cc27b1f6af4,9690615@N07,Ellery+Chen,34:39.0,1334149416,SONY+SLT-A65V,DSC08466,,"%E6%9D%B1%E4%BA%AC,%E6%B7%BA%E8%8D%89%E5%AF%BA,%E7%9A%87%E5%B1%85,%E9%9B%B7%E9%96%80,120328",,139.755197,35.687102,16,http://www.flickr.com/photos/9690615@N07/7067550675/,http://farm6.staticflickr.com/5347/7067550675_c415a4ea67.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,5347,6,c415a4ea67,0c59c05a00,jpg,0
49241,6013340353.jpg,16f1f480548fd994e5e423731a9c8555,59049593@N03,Oatsandsugar,08:07.0,1312611710,Canon+EOS+5D,School+boys+skipping+stones+at+the+beach,,"%28ceylon%29,canon,charity,documentation+project,eos+5d,ngo,oferr,raw,school,sri+lanka,trincomalee,volunteering",,81.21025,8.591884,16,http://www.flickr.com/photos/59049593@N03/6013340353/,http://farm7.staticflickr.com/6012/6013340353_6e2c51b7dc.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,6012,7,6e2c51b7dc,2cf18c071e,jpg,0
49245,1360572212.jpg,38316a834deba11c228a93ca21b52f,93808407@N00,psi_mon,23:28.0,1189516977,Canon+EOS+300D+DIGITAL,Waste+Court,My+house+at+school,"abingdon,school",,-1.287117,51.672501,13,http://www.flickr.com/photos/93808407@N00/1360572212/,http://farm2.staticflickr.com/1396/1360572212_a0fcd471d0.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,1396,2,a0fcd471d0,e93b67132a,jpg,0
49258,5199307116.jpg,824cece7f3d94c54e95ff397b39f31,47909934@N07,MoJo0103,30:42.0,1290453588,FUJIFILM+FinePix+S6500fd,DSCF8837,,"altmark,deutschland,gartentr%C3%A4ume+-+historische+parks+in+sachsen-anhalt+e.v.,sachsen-anhalt,stadtpark+tangerh%C3%BCtte,tangerh%C3%BCtte,wagenf%C3%BChr-park",,11.822319,52.43108,13,http://www.flickr.com/photos/47909934@N07/5199307116/,http://farm5.staticflickr.com/4132/5199307116_5f803e98b0.jpg,Attribution-NoDerivs License,http://creativecommons.org/licenses/by-nd/2.0/,4132,5,5f803e98b0,198721cae1,jpg,0
49265,3723509937.jpg,a14ff51d42dc37319646dfcac4202aab,25700229@N07,Ex-glooze+%5BFlippe+pour+son+40D%5D,33:41.0,1247677419,Canon+EOS+40D,Bokehtitude,,"20090714,40d,50mm,bokehoftheday,canon,eos+40d,f%2F1.8,flickr,lyon,sathonay,sathonay-camp,urbex,urbex+%3A+camp+militaire+%C3%A0+sathonay-camp",,4.869561,45.823087,14,http://www.flickr.com/photos/25700229@N07/3723509937/,http://farm3.staticflickr.com/2599/3723509937_4d4fc74c1e.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,2599,3,4d4fc74c1e,a78fefbcf5,jpg,0
49272,3625819232.jpg,1555e545fe48559523151bf91140781,30244264@N06,randomsurfer%3A%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%A4%E0%A5%80%E0%A4%95%3AGupte,15:25.0,1244998206,NIKON+D80,%5BExplored%5D+Sunrise+over+Boat+by+the+Beach+%7BHDR%7D,Sunrise+%40+Marina+Beach%2C+Tiruvallikeni%2C+Chennai%2C+India.+Images+taken+at+3+different+exposure+levels+-1%2C+0+and+%2B+1+using+a+tripod.+%0AHDR+Tone+Mapping+done+by+my+friend+Bala+Sanjeevi.%0A%0A%3Cb%3EView+the+Large+Size+of+Image%3A%3C%2Fb%3E+%3Ca+href%3D%22http%3A%2F%2Fwww.flickr.com%2Fphotos%2Frandomsurfer%2F3625819232%2Fsizes%2Fl%2F%22%3Ewww.flickr.com%2Fphotos%2Frandomsurfer%2F3625819232%2Fsizes%2Fl%2F%3C%2Fa%3E%0A%0AMany+people+often+ask+me+%22What+is+HDR%3F%22%2C+just+FYI%3A+%3Ca+href%3D%22http%3A%2F%2Fen.wikipedia.org%2Fwiki%2FHigh_dynamic_range_imaging%22+rel%3D%22nofollow%22%3Een.wikipedia.org%2Fwiki%2FHigh_dynamic_range_imaging%3C%2Fa%3E%0A%0AExplored+on+14th+June+2009.,"boat,chennai,d80,hdr,india,marina+beach,nikkor+18-135+mm,nikon+d80,sunrise,tamil+nadu",,80.284609,13.054437,14,http://www.flickr.com/photos/30244264@N06/3625819232/,http://farm4.staticflickr.com/3591/3625819232_9ca12a35c3.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,3591,4,9ca12a35c3,05ecdd9987,jpg,0
49297,8001619758.jpg,977de943e4ee1255135881fffcc2446e,16403960@N00,Erolle,17:53.0,1348017473,,Underwash%2C+bodywax%2C+greasing,,"hefe,instagram+app,iphoneography,square,square+format",uploaded%3Aby%3Dinstagram,124.675163,6.688333,16,http://www.flickr.com/photos/16403960@N00/8001619758/,http://farm9.staticflickr.com/8029/8001619758_a3a6be752a.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,8029,9,a3a6be752a,95046c66ab,jpg,0
49302,5369677962.jpg,1a204f593ed3d1220b58c1fb337630,30512307@N03,gjshepherd_br,56:19.0,1295427379,,Podoscypha+sp%3F,This+unusual+cup-shaped+fungus+has+a+smooth%2C+dark-coloured+hymenium.++It+appears+to+be+a+species+of+Podoscypha%2C+but+may+possibly+be+some+other%2C+related+genus.++Any+suggestions+on+ID+would+be+welcome+%5BThanks+to+Kathy+for+the+present+ID%5D,"basidiomycota,cymatodema",,-46.622371,-22.60264,14,http://www.flickr.com/photos/30512307@N03/5369677962/,http://farm6.staticflickr.com/5085/5369677962_1961f28b6e.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,5085,6,1961f28b6e,0183dab2ea,jpg,0
49312,7185364280.jpg,8b77835777d1b0eb57295979dd35cc36,24013640@N02,Steve+Guttman+NYC,20:28.0,1336873260,OLYMPUS+IMAGING+CORP.+E-3,Annabella+charging+out+of+the+lake%2C+on+to+her+next+adventure,Saturday+afternoon%2C+Rock+Lake%2C+Ten+Mile+River+Scout+camp%2C+Tusten%2C+NY,,,-74.99304,41.554718,16,http://www.flickr.com/photos/24013640@N02/7185364280/,http://farm8.staticflickr.com/7212/7185364280_0ddaba4bd7.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,7212,8,0ddaba4bd7,f654ef410e,jpg,0
49315,13222615154.jpg,d68ac825f94d44326153662ed29d8417,41299533@N02,Ruud+Onos,13:22.0,1395074477,NIKON+CORPORATION+NIKON+D700,Mud+Masters,,"modder,modder+fokker,mud,mud+masters,mud+masters+2014,mud+masters+haarlemmermeer,mud+masters+obstacle+run,mud+masters+obstacle+run+2014,mud+race,mud+run,mud-fun,no+mud%2C+no+glory,obstacle+run,running+sucks",,4.660434,52.329569,13,http://www.flickr.com/photos/41299533@N02/13222615154/,http://farm8.staticflickr.com/7346/13222615154_19d9aa54f5.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,7346,8,19d9aa54f5,7db15d794d,jpg,0
49336,3358307228.jpg,222575b05f13111ea5f913b5751a46,37925790@N00,tathamoddie,54:04.0,1237160310,Canon+DIGITAL+IXUS+850+IS,Corneliu+Tsunea,In+the+car+on+the+way+from+Seattle+to+Whistler,,,-123.233728,49.560058,15,http://www.flickr.com/photos/37925790@N00/3358307228/,http://farm4.staticflickr.com/3600/3358307228_80999c33fc.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,3600,4,80999c33fc,ed38432a68,jpg,0
49339,4747662584.jpg,e2bbfd47d5ce767883aedf2506678c,50465239@N03,GraciousNeighbor,38:31.0,1277858118,Canon+EOS+DIGITAL+REBEL+XSi,IMG_0558,,,,-75.144059,39.95227,14,http://www.flickr.com/photos/50465239@N03/4747662584/,http://farm5.staticflickr.com/4096/4747662584_7281ee8457.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,4096,5,7281ee8457,be339f6206,jpg,0
49343,2999038787.jpg,348e186bae788807e55265b367d2cd2,29864077@N02,brevardcollege,21:23.0,1225728431,NIKON+COOLPIX+L1,DSCN0344,,brevardcollegephotos,,-82.729969,35.237101,15,http://www.flickr.com/photos/29864077@N02/2999038787/,http://farm3.staticflickr.com/2203/2999038787_985705605b.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,2203,3,985705605b,3e63ef64ce,jpg,0
49349,4524873811.jpg,52f2945af8c2c82cd49b237832faa698,85297901@N00,Justin+Ornellas,55:24.0,1271407395,NIKON+CORPORATION+NIKON+D40,Suwon+%EC%88%98%EC%9B%90%EC%8B%9C,Hanging+out+in+Suwon+%EC%88%98%EC%9B%90%EC%8B%9C+with+my+friends+from+Ewha+Woman%27s+University+%EC%9D%B4%ED%99%94+%EC%97%AC%EC%9E%90+%EB%8C%80%ED%95%99%EA%B5%90,"%EB%8C%80%ED%95%99%EA%B5%90,%EC%88%98%EC%9B%90%EC%8B%9C,%EC%8B%A0%EC%B4%8C,%EC%97%AC%EC%9E%90,%EC%9D%B4%ED%99%94,ewha,explore,girls,interesting,justin,korea,ornellas,ornellaswouldgo,seoul,shinchon,sigma30mm,southkorea,suwon,travel,university,womans",,127.015857,37.270364,12,http://www.flickr.com/photos/85297901@N00/4524873811/,http://farm5.staticflickr.com/4061/4524873811_f4c4010a80.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,4061,5,f4c4010a80,87ddbae8eb,jpg,0
49359,9112597056.jpg,9235ef48596108179ce46623d9eef2,23788648@N00,Gokurakuzukan,44:27.0,1371944916,Apple+iPad+mini,%E4%BD%90%E5%8E%9F,,"%E4%BD%90%E5%8E%9F,sawara",,140.497333,35.887666,16,http://www.flickr.com/photos/23788648@N00/9112597056/,http://farm4.staticflickr.com/3763/9112597056_82bb8ebc38.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,3763,4,82bb8ebc38,9a9f6e2c1f,jpg,0
49368,3027957089.jpg,e4df618cb737e086163b6a2d7cf13aaf,27637456@N06,William+Bereza,33:47.0,1226623750,FUJIFILM+FinePix+J10,DSCF0272,,,,-97.464866,42.950643,10,http://www.flickr.com/photos/27637456@N06/3027957089/,http://farm4.staticflickr.com/3289/3027957089_7296bbf0df.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,3289,4,7296bbf0df,be7e9560a1,jpg,0
49376,11002978346.jpg,2a7e2060a8533cc8776e5b9951451a7,26665616@N07,ayagane,09:27.0,1385173793,PENTAX+K-5,2013-11-17_IMGP0068.jpg,%28EXIF+data%3A+PENTAX+PENTAX+K-5+0.003sec+f1.8+ISO1600+77mm+%2C+auto-added+by+%3Ca+href%3D%22http%3A%2F%2Fh4ppy.com%2Fhpexif.php%22+rel%3D%22nofollow%22%3Ehpexif%3C%2Fa%3E%29,"%E5%B2%A9%E5%B1%8B%E5%A0%82%E5%85%AC%E5%9C%92,%E6%84%9B%E7%9F%A5%E7%9C%8C,%E6%97%A5%E6%9C%AC,%E7%80%AC%E6%88%B8%E5%B8%82,0.003sec,77mm,f1.8,hpexif,iso1600,k-5,pentax",,137.143508,35.239902,16,http://www.flickr.com/photos/26665616@N07/11002978346/,http://farm8.staticflickr.com/7357/11002978346_6a2718dc35.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,7357,8,6a2718dc35,b6fe06e228,jpg,0
49383,8258515852.jpg,9313a246fd7f98eeca507aa0ffe4f3,23539275@N07,vadim.klochko,47:18.0,1355074024,Canon+EOS+REBEL+T3,Mtskheta,Republic+of+Georgia%0A+Mtskheta+%28Georgian%3A+%E1%83%9B%E1%83%AA%E1%83%AE%E1%83%94%E1%83%97%E1%83%90%29%2C+one+of+the+oldest+cities+of+the+country+of+Georgia+%28in+Kartli+province+of+Eastern+Georgia%29%2C+is+located+approximately+20+kilometers+north+of+Tbilisi+at+the+confluence+of+the+Aragvi+and+Kura+rivers.%0AMtskheta+was+capital+of+the+early+Georgian+Kingdom+of+Iberia+during+the+3rd+century+BC+%E2%80%93+5th+century+AD.+It+was+a+site+of+early+Christian+activity%2C+and+the+location+where+Christianity+was+proclaimed+the+state+religion+of+Kartli+in+337.+Mtskheta+still+remains+the+headquarters+of+the+Georgian+Orthodox+Church.,"%D0%B0%D0%B4%D0%B6%D0%B0%D1%80%D0%B8%D1%8F,%D0%B0%D1%80%D1%85%D0%B8%D1%82%D0%B5%D0%BA%D1%82%D1%83%D1%80%D0%B0,%D0%B1%D0%B0%D1%82%D1%83%D0%BC%D0%B8,%D0%B2%D0%B0%D0%B4%D0%B8%D0%BC+%D0%BA%D0%BB%D0%BE%D1%87%D0%BA%D0%BE,%D0%B2%D0%B8%D0%BD%D0%BE,%D0%B2%D0%B8%D0%BD%D0%BE%D0%B4%D0%B5%D0%BB%D0%B8%D0%B5,%D0%B2%D0%BE%D1%81%D1%81%D1%82%D0%B0%D0%BD%D0%BE%D0%B2%D0%BB%D0%B5%D0%BD%D0%B8%D0%B5,%D0%B3%D0%BE%D1%81%D1%82%D0%B5%D0%BF%D1%80%D0%B8%D0%B8%D0%BC%D1%81%D1%82%D0%B2%D0%BE,%D0%B3%D1%80%D1%83%D0%B7%D0%B8%D1%8F,%D0%B7%D0%B0%D1%81%D1%82%D0%BE%D0%BB%D1%8C%D0%B5,%D0%B8%D1%81%D1%82%D0%BE%D1%80%D0%B8%D1%8F,%D0%BA%D0%B0%D0%B2%D0%BA%D0%B0%D0%B7,%D0%BA%D0%B0%D0%B2%D0%BA%D0%B0%D0%B7%D1%81%D0%BA%D0%B8%D0%B5+%D0%B3%D0%BE%D1%80%D1%8B,%D0%BA%D0%B0%D0%BD%D0%BE%D0%BD,%D0%BA%D0%B0%D1%85%D0%B5%D1%82%D0%B8%D1%8F,%D0%BA%D1%80%D0%B5%D0%BF%D0%BE%D1%81%D1%82%D1%8C,%D0%BA%D1%80%D1%83%D0%B8%D0%B7,%D0%BA%D1%83%D0%BB%D1%8C%D1%82%D1%83%D1%80%D0%B0,%D0%BA%D1%83%D1%80%D0%B0,%D0%BD%D0%B0%D1%80%D0%B5%D0%BA%D0%B0%D0%BB%D0%B0,%D0%BD%D0%B5%D0%B7%D0%B0%D0%B2%D0%B8%D1%81%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C,%D0%BE%D1%82%D0%BF%D1%83%D1%81%D0%BA,%D0%BF%D0%B0%D0%BB%D0%B8%D1%82%D1%80%D0%B0,%D0%BF%D0%B0%D0%BC%D1%8F%D1%82%D0%BD%D0%B8%D0%BA%D0%B8+%D0%B0%D1%80%D1%85%D0%B8%D1%82%D0%B5%D0%BA%D1%82%D1%83%D1%80%D1%8B,%D0%BF%D1%80%D0%B0%D0%B2%D0%BE%D1%81%D0%BB%D0%B0%D0%B2%D0%B8%D0%B5,%D0%BF%D1%83%D1%82%D0%B5%D1%88%D0%B5%D1%81%D1%82%D0%B2%D0%B8%D1%8F,%D1%80%D0%B0%D0%B4%D1%83%D1%88%D0%B8%D0%B5,%D1%80%D0%B5%D1%81%D0%BF%D1%83%D0%B1%D0%BB%D0%B8%D0%BA%D0%B0+%D0%B3%D1%80%D1%83%D0%B7%D0%B8%D1%8F,%D1%81%D0%B2%D0%B0%D0%BD%D0%B5%D1%82%D0%B8%D1%8F,%D1%81%D0%B5%D1%80%D0%BD%D1%8B%D0%B5+%D0%B1%D0%B0%D0%BD%D0%B8,%D1%82%D0%B1%D0%B8%D0%BB%D0%B8%D1%81%D0%B8,%D1%82%D0%B8%D1%84%D0%BB%D0%B8%D1%81,%D1%82%D1%80%D0%B0%D0%B4%D0%B8%D1%86%D0%B8%D0%B8,%D1%82%D1%83%D1%80%D0%B5%D1%86%D0%BA%D0%B8%D0%B5+%D0%B1%D0%B0%D0%BD%D0%B8,%D1%82%D1%83%D1%80%D0%B8%D0%B7%D0%BC,%D1%84%D0%BE%D1%82%D0%BE%D1%82%D1%83%D1%80%D0%B8%D0%B7%D0%BC,%D1%86%D0%B0%D1%80%D0%B8%D1%86%D0%B0+%D1%82%D0%B0%D0%BC%D0%B0%D1%80%D0%B0,%D1%86%D0%B2%D0%B5%D1%82,%D1%86%D0%B5%D1%80%D0%BA%D0%BE%D0%B2%D1%8C,%D1%87%D0%B5%D1%80%D0%BD%D0%BE%D0%B5+%D0%BC%D0%BE%D1%80%D0%B5,adventure,ancient,architecture,black+sea,canon,caucasus,caucasus+mountains,colour,culture,georgia,historic,history,republic+of+georgia,snapseed,tbilisi,tourism,travel,travel+photography,trip,vacation,vadim+klochko",,44.719505,41.840664,13,http://www.flickr.com/photos/23539275@N07/8258515852/,http://farm9.staticflickr.com/8223/8258515852_a9f0800429.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,8223,9,a9f0800429,8b3e7f8118,jpg,0
